150 11175 5508 16683 5652 5508 11160 11175 143 11318 1242 1312 2554 906 465 1371 2424 902 3326 
150 11175 5391 16566 5536 5391 10927 11175 147 11322 1046 938 1984 893 454 1347 2451 912 3363 
150 11175 5557 16732 5702 5557 11259 11175 143 11318 1100 1232 2332 900 468 1368 2462 904 3366 
150 11175 5580 16755 5720 5580 11300 11175 144 11319 1140 1536 2676 897 467 1364 2430 894 3324 
150 11175 5357 16532 5502 5357 10859 11175 148 11323 1077 1024 2101 900 477 1377 2438 893 3331 
150 11175 5937 17112 6079 5937 12016 11175 146 11321 1056 1212 2268 904 459 1363 2410 872 3282 
150 11175 5054 16229 5200 5054 10254 11175 142 11317 1068 1076 2144 908 472 1380 2422 922 3344 
150 11175 4938 16113 5084 4938 10022 11175 146 11321 1103 1142 2245 912 483 1395 2450 919 3369 
160 12720 6316 19036 6470 6316 12786 12720 157 12877 1164 1306 2470 981 505 1486 2657 985 3642 
160 12720 6005 18725 6161 6005 12166 12720 155 12875 1189 1246 2435 965 494 1459 2646 987 3633 
160 12720 6049 18769 6203 6049 12252 12720 155 12875 1041 1064 2105 971 493 1464 2680 978 3658 
160 12720 6085 18805 6241 6085 12326 12720 153 12873 1100 878 1978 968 502 1470 2666 991 3657 
160 12720 6420 19140 6574 6420 12994 12720 152 12872 1152 1194 2346 965 481 1446 2598 954 3552 
160 12720 6163 18883 6319 6163 12482 12720 152 12872 1074 958 2032 960 497 1457 2649 968 3617 
160 12720 6435 19155 6591 6435 13026 12720 154 12874 1326 1192 2518 969 488 1457 2616 967 3583 
160 12720 6040 18760 6192 6040 12232 12720 159 12879 1087 1182 2269 980 502 1482 2663 1005 3668 
160 12720 6527 19247 6680 6527 13207 12720 154 12874 1171 1288 2459 974 498 1472 2622 958 3580 
160 12720 6538 19258 6693 6538 13231 12720 156 12876 1192 874 2066 977 508 1485 2641 978 3619 
170 14365 7664 22029 7825 7664 15489 14365 169 14534 1383 1450 2833 1049 536 1585 2855 1027 3882 
170 14365 6589 20954 6751 6589 13340 14365 166 14531 1399 1358 2757 1056 546 1602 2868 1086 3954 
170 14365 6331 20696 6494 6331 12825 14365 165 14530 1188 1122 2310 1045 551 1596 2890 1099 3989 
170 14365 7539 21904 7707 7539 15246 14365 165 14530 1347 1156 2503 1035 538 1573 2862 1051 3913 
170 14365 7580 21945 7744 7580 15324 14365 162 14527 1268 1130 2398 1048 545 1593 2866 1069 3935 
170 14365 6806 21171 6971 6806 13777 14365 163 14528 1229 1110 2339 1055 546 1601 2850 1066 3916 
170 14365 8021 22386 8185 8021 16206 14365 165 14530 1258 1236 2494 1053 545 1598 2811 1015 3826 
170 14365 7479 21844 7646 7479 15125 14365 165 14530 1198 1040 2238 1036 533 1569 2876 1055 3931 
170 14365 7551 21916 7714 7551 15265 14365 163 14528 1398 1468 2866 1057 542 1599 2871 1044 3915 
170 14365 7112 21477 7277 7112 14389 14365 164 14529 1288 1304 2592 1043 546 1589 2883 1072 3955 
180 16110 7604 23714 7777 7604 15381 16110 175 16285 1406 1336 2742 1120 575 1695 3072 1149 4221 
180 16110 8147 24257 8321 8147 16468 16110 171 16281 1272 1184 2456 1128 580 1708 3019 1112 4131 
180 16110 8488 24598 8664 8488 17152 16110 174 16284 1343 1048 2391 1131 575 1706 3027 1095 4122 
180 16110 7553 23663 7726 7553 15279 16110 175 16285 1244 1292 2536 1109 572 1681 3085 1165 4250 
180 16110 7623 23733 7794 7623 15417 16110 173 16283 1296 1298 2594 1128 574 1702 3036 1120 4156 
180 16110 7771 23881 7944 7771 15715 16110 176 16286 1362 1542 2904 1130 583 1713 3059 1131 4190 
180 16110 7955 24065 8126 7955 16081 16110 177 16287 1242 1370 2612 1113 585 1698 3084 1158 4242 
180 16110 8379 24489 8552 8379 16931 16110 176 16286 1310 1358 2668 1121 572 1693 3091 1118 4209 
180 16110 7510 23620 7688 7510 15198 16110 173 16283 1628 1496 3124 1132 577 1709 3091 1148 4239 
180 16110 7480 23590 7654 7480 15134 16110 172 16282 1300 1068 2368 1131 563 1694 3087 1154 4241 
190 17955 8421 26376 8606 8421 17027 17955 184 18139 1350 1338 2688 1216 605 1821 3260 1202 4462 
190 17955 8894 26849 9075 8894 17969 17955 186 18141 1424 1418 2842 1201 616 1817 3299 1228 4527 
190 17955 9253 27208 9432 9253 18685 17955 182 18137 1533 1916 3449 1191 606 1797 3266 1196 4462 
190 17955 8921 26876 9105 8921 18026 17955 185 18140 1354 1354 2708 1211 629 1840 3291 1214 4505 
190 17955 8991 26946 9173 8991 18164 17955 184 18139 1313 1338 2651 1212 623 1835 3304 1221 4525 
190 17955 8822 26777 9007 8822 17829 17955 185 18140 1290 1396 2686 1193 614 1807 3289 1209 4498 
190 17955 8641 26596 8824 8641 17465 17955 184 18139 1490 1768 3258 1211 622 1833 3295 1232 4527 
190 17955 8354 26309 8541 8354 16895 17955 185 18140 1739 1718 3457 1204 640 1844 3274 1215 4489 
190 17955 9590 27545 9776 9590 19366 17955 180 18135 1515 1472 2987 1190 591 1781 3259 1185 4444 
190 17955 8156 26111 8344 8156 16500 17955 181 18136 1581 1304 2885 1212 627 1839 3273 1216 4489 
200 19900 9602 29502 9794 9602 19396 19900 195 20095 1509 1456 2965 1282 644 1926 3557 1317 4874 
200 19900 9285 29185 9479 9285 18764 19900 195 20095 1471 1454 2925 1285 667 1952 3519 1303 4822 
200 19900 10062 29962 10257 10062 20319 19900 192 20092 1549 1428 2977 1284 658 1942 3444 1272 4716 
200 19900 8769 28669 8966 8769 17735 19900 190 20090 1860 1538 3398 1270 655 1925 3508 1308 4816 
200 19900 10436 30336 10629 10436 21065 19900 199 20099 1520 1228 2748 1281 657 1938 3476 1262 4738 
200 19900 9695 29595 9890 9695 19585 19900 194 20094 1601 1506 3107 1291 680 1971 3437 1274 4711 
200 19900 9550 29450 9742 9550 19292 19900 194 20094 1455 1346 2801 1280 660 1940 3483 1297 4780 
200 19900 9709 29609 9902 9709 19611 19900 194 20094 1674 1568 3242 1294 676 1970 3500 1300 4800 
200 19900 9782 29682 9977 9782 19759 19900 197 20097 1493 1470 2963 1276 648 1924 3494 1276 4770 
200 19900 10378 30278 10571 10378 20949 19900 193 20093 1458 1570 3028 1291 661 1952 3488 1268 4756 
210 21945 11007 32952 11212 11007 22219 21945 207 22152 1843 2076 3919 1346 674 2020 3695 1334 5029 
210 21945 11972 33917 12176 11972 24148 21945 205 22150 1484 1434 2918 1345 683 2028 3687 1334 5021 
210 21945 11049 32994 11253 11049 22302 21945 201 22146 1728 1830 3558 1356 689 2045 3661 1332 4993 
210 21945 10692 32637 10897 10692 21589 21945 202 22147 1515 1452 2967 1375 714 2089 3729 1356 5085 
210 21945 10568 32513 10774 10568 21342 21945 205 22150 1687 1460 3147 1356 714 2070 3714 1382 5096 
210 21945 10594 32539 10798 10594 21392 21945 201 22146 1571 1458 3029 1344 694 2038 3710 1384 5094 
210 21945 10704 32649 10909 10704 21613 21945 207 22152 1640 1782 3422 1359 698 2057 3713 1385 5098 
210 21945 11766 33711 11968 11766 23734 21945 207 22152 1448 1422 2870 1356 696 2052 3680 1341 5021 
210 21945 11447 33392 11651 11447 23098 21945 205 22150 1738 1834 3572 1367 713 2080 3648 1321 4969 
210 21945 10199 32144 10402 10199 20601 21945 202 22147 1931 1852 3783 1357 706 2063 3672 1328 5000 
220 24090 12628 36718 12843 12628 25471 24090 215 24305 2103 2342 4445 1435 733 2168 3922 1408 5330 
220 24090 12358 36448 12571 12358 24929 24090 214 24304 1687 1650 3337 1445 740 2185 3963 1465 5428 
220 24090 11271 35361 11486 11271 22757 24090 216 24306 1640 1740 3380 1444 752 2196 3992 1509 5501 
220 24090 12009 36099 12221 12009 24230 24090 215 24305 1639 1778 3417 1441 731 2172 3885 1407 5292 
220 24090 11743 35833 11957 11743 23700 24090 211 24301 1715 1868 3583 1435 735 2170 3991 1479 5470 
220 24090 11754 35844 11971 11754 23725 24090 213 24303 1668 1466 3134 1431 734 2165 3947 1443 5390 
220 24090 12579 36669 12794 12579 25373 24090 215 24305 1783 1526 3309 1445 748 2193 3951 1443 5394 
220 24090 12672 36762 12889 12672 25561 24090 214 24304 2059 2282 4341 1439 744 2183 3896 1413 5309 
220 24090 11710 35800 11926 11710 23636 24090 215 24305 1944 2276 4220 1440 742 2182 3946 1458 5404 
220 24090 11888 35978 12100 11888 23988 24090 212 24302 1810 1732 3542 1422 725 2147 3960 1437 5397 
230 26335 13486 39821 13712 13486 27198 26335 223 26558 2101 1526 3627 1530 782 2312 4144 1506 5650 
230 26335 11919 38254 12147 11919 24066 26335 224 26559 2000 1744 3744 1530 814 2344 4196 1563 5759 
230 26335 13080 39415 13307 13080 26387 26335 225 26560 1775 1606 3381 1520 787 2307 4194 1544 5738 
230 26335 14093 40428 14318 14093 28411 26335 220 26555 1879 1882 3761 1538 796 2334 4138 1514 5652 
230 26335 13988 40323 14215 13988 28203 26335 224 26559 2032 1976 4008 1507 776 2283 4134 1479 5613 
230 26335 12483 38818 12704 12483 25187 26335 225 26560 1773 1298 3071 1525 768 2293 4137 1518 5655 
230 26335 13509 39844 13735 13509 27244 26335 226 26561 1798 1484 3282 1536 786 2322 4134 1499 5633 
230 26335 13150 39485 13375 13150 26525 26335 225 26560 1928 2112 4040 1520 782 2302 4157 1505 5662 
230 26335 12166 38501 12394 12166 24560 26335 226 26561 2119 1960 4079 1523 779 2302 4220 1549 5769 
230 26335 13137 39472 13361 13137 26498 26335 227 26562 1747 1812 3559 1526 786 2312 4157 1548 5705 
240 28680 14392 43072 14626 14392 29018 28680 233 28913 1822 1972 3794 1588 821 2409 4398 1594 5992 
240 28680 14033 42713 14268 14033 28301 28680 236 28916 2029 1592 3621 1601 812 2413 4421 1610 6031 
240 28680 13992 42672 14228 13992 28220 28680 234 28914 1815 1774 3589 1609 828 2437 4361 1590 5951 
240 28680 14646 43326 14879 14646 29525 28680 234 28914 1923 2020 3943 1580 785 2365 4353 1583 5936 
240 28680 14608 43288 14843 14608 29451 28680 236 28916 1869 1596 3465 1601 849 2450 4327 1573 5900 
240 28680 12825 41505 13059 12825 25884 28680 237 28917 2002 1938 3940 1597 831 2428 4426 1657 6083 
240 28680 15098 43778 15333 15098 30431 28680 232 28912 1885 2000 3885 1600 825 2425 4353 1578 5931 
240 28680 14930 43610 15163 14930 30093 28680 235 28915 2101 2452 4553 1580 826 2406 4349 1593 5942 
240 28680 13734 42414 13971 13734 27705 28680 230 28910 2079 1624 3703 1597 830 2427 4417 1644 6061 
240 28680 13768 42448 14002 13768 27770 28680 232 28912 2211 1790 4001 1597 817 2414 4406 1603 6009 
250 31125 15747 46872 15991 15747 31738 31125 245 31370 1903 1666 3569 1678 858 2536 4614 1659 6273 
250 31125 15798 46923 16042 15798 31840 31125 244 31369 2034 1812 3846 1670 835 2505 4605 1667 6272 
250 31125 15536 46661 15781 15536 31317 31125 242 31367 2021 1774 3795 1676 831 2507 4562 1656 6218 
250 31125 16057 47182 16302 16057 32359 31125 247 31372 2099 1868 3967 1656 842 2498 4592 1633 6225 
250 31125 14508 45633 14750 14508 29258 31125 245 31370 2034 2240 4274 1678 857 2535 4599 1668 6267 
250 31125 15563 46688 15806 15563 31369 31125 245 31370 2194 2534 4728 1682 848 2530 4598 1670 6268 
250 31125 14917 46042 15160 14917 30077 31125 241 31366 1973 2252 4225 1670 845 2515 4652 1698 6350 
250 31125 15475 46600 15719 15475 31194 31125 247 31372 1986 1714 3700 1687 845 2532 4637 1687 6324 
250 31125 15307 46432 15551 15307 30858 31125 240 31365 2216 2142 4358 1689 848 2537 4579 1661 6240 
250 31125 15603 46728 15845 15603 31448 31125 245 31370 1851 1936 3787 1664 847 2511 4594 1686 6280 
260 33670 16250 49920 16505 16250 32755 33670 251 33921 1961 1900 3861 1762 868 2630 4828 1742 6570 
260 33670 17198 50868 17456 17198 34654 33670 252 33922 2456 2482 4938 1757 887 2644 4864 1766 6630 
260 33670 17012 50682 17265 17012 34277 33670 253 33923 1895 1654 3549 1765 895 2660 4852 1769 6621 
260 33670 15879 49549 16134 15879 32013 33670 255 33925 1987 2036 4023 1751 885 2636 4856 1798 6654 
260 33670 17776 51446 18029 17776 35805 33670 253 33923 1951 2166 4117 1752 896 2648 4805 1743 6548 
260 33670 16760 50430 17017 16760 33777 33670 251 33921 2272 2364 4636 1757 874 2631 4808 1734 6542 
260 33670 17059 50729 17311 17059 34370 33670 254 33924 2248 2886 5134 1759 889 2648 4886 1767 6653 
260 33670 16639 50309 16894 16639 33533 33670 258 33928 2094 1786 3880 1743 886 2629 4831 1770 6601 
260 33670 17400 51070 17656 17400 35056 33670 255 33925 2370 2168 4538 1761 893 2654 4893 1781 6674 
260 33670 17434 51104 17688 17434 35122 33670 254 33924 2457 1924 4381 1753 893 2646 4895 1758 6653 
270 36315 18557 54872 18820 18557 37377 36315 263 36578 2674 3188 5862 1852 958 2810 5052 1804 6856 
270 36315 17244 53559 17505 17244 34749 36315 263 36578 2257 1638 3895 1838 932 2770 5024 1843 6867 
270 36315 19435 55750 19702 19435 39137 36315 267 36582 2272 2278 4550 1827 936 2763 5050 1819 6869 
270 36315 17856 54171 18118 17856 35974 36315 261 36576 2235 2284 4519 1838 957 2795 5091 1883 6974 
270 36315 17940 54255 18205 17940 36145 36315 263 36578 2238 1798 4036 1852 959 2811 5109 1848 6957 
270 36315 18403 54718 18668 18403 37071 36315 267 36582 2573 2500 5073 1846 947 2793 5011 1811 6822 
270 36315 18035 54350 18297 18035 36332 36315 264 36579 2135 2450 4585 1867 932 2799 5042 1831 6873 
270 36315 19298 55613 19566 19298 38864 36315 263 36578 2504 2106 4610 1842 943 2785 4971 1824 6795 
270 36315 18247 54562 18508 18247 36755 36315 260 36575 1987 1998 3985 1845 940 2785 5065 1831 6896 
270 36315 18224 54539 18491 18224 36715 36315 265 36580 2360 2186 4546 1838 929 2767 5077 1863 6940 
280 39060 21084 60144 21354 21084 42438 39060 274 39334 2175 2090 4265 1917 992 2909 5321 1941 7262 
280 39060 17363 56423 17635 17363 34998 39060 273 39333 2196 1976 4172 1916 983 2899 5418 2020 7438 
280 39060 18803 57863 19082 18803 37885 39060 271 39331 2742 2322 5064 1921 980 2901 5280 1938 7218 
280 39060 18873 57933 19146 18873 38019 39060 275 39335 2174 2160 4334 1924 993 2917 5327 1947 7274 
280 39060 19918 58978 20190 19918 40108 39060 276 39336 2443 2680 5123 1926 981 2907 5297 1922 7219 
280 39060 18214 57274 18489 18214 36703 39060 274 39334 2298 2294 4592 1934 1003 2937 5310 1951 7261 
280 39060 18857 57917 19130 18857 37987 39060 272 39332 2268 2190 4458 1942 985 2927 5291 1921 7212 
